"Tomi Lahren Goes Off on Stormy Daniels Scandal, Says Media's Attacking Trump https://t.co/5xx01bStIP via @TMZ"
Welcome to LaLa Land @JudgeJeanine see you tonight! @FoxNews 9pmET
Disappointing https://t.co/P9W0Ma4eLj
Hillary has real disdain for white women. Very odd. I’ll be on @foxandfriends in 10 mins to discuss!
A good read from a young patriot: https://t.co/iHbSPzixxc
I’ll be on @foxandfriends bright and early to discuss condescending Hillary!
Hillary almost fell because her foot was so far in her mouth. My goodness!! I’ll discuss on ‘Hannity’ in 20 mins! https://t.co/uL7aPtuBJp
They spend millions to unseat our president. Couldn’t find a better use for that money? https://t.co/Cgsiry8xrz https://t.co/gdjEOwt2L7
"Hillary continues to blame EVERYONE else for her failures, lies and overall BS. I’ll be back on with @seanhannity tonight to discuss!"
Just curious...what are you gonna impeach him for???? https://t.co/Cgsiry8xrz
Take a look at this! https://t.co/DXFhf6mkk8
New Final Thoughts posted for the “impeach Trump” crybabies! https://t.co/Cgsiry8xrz https://t.co/KICyRgXZJq
There we go! https://t.co/aIjul29G53
Impeach Trump? For what....winning? https://t.co/Cgsiry8xrz
So you want to impeach Trump? For what exactly...I’ll wait... https://t.co/B7NOY9N9rD
"You don’t do well with people who appreciate the TRUTH, you giant pantsuit of lies and self-indulgence. https://t.co/xQEDPLRc70"
Americans are Dreamers too! Someone remind the Democrats.. https://t.co/GXVywBZZoW
You can protest all you want and wear every reproductive organ on your head and scribble whatever you want with a s… https://t.co/A61JMJHAzu
Uh oh sounds like Lizzie is caught in a lie.... https://t.co/fTgoPV66OI
"In all fairness, Crazy Maxine and President Trump exchange unpleasantries. Difference, President Trump is actually… https://t.co/fCzlz4mNup"
"These Democrats don’t care about illegal immigrants, they care about votes and they sure as hell don’t care about y… https://t.co/Lj5BNAzU2g"
"Can you say, “Trump Derangement Syndrome?” Get help. https://t.co/DBip9eebWM"
"Reasonable Democrats, doesn’t it bother you your leaders are placing illegals above literally everything else? https://t.co/GXVywBZZoW"
Why are the Democrats obsessed with illegal immigrants?! https://t.co/GXVywBZZoW
"Hey Democrats, some Final Thoughts: https://t.co/459gbccAUR"
The Golden State of delusion! https://t.co/wVVm9khAp5
Up next with @seanhannity for round 2 of my battle with @AreuCathy over illegal immigrant coddling in CA!
California finally gets the smack down from Sessions! I’ll be on with @seanhannity and @AreuCathy in 20 mins!
Trump Effect! The free world wins under @realDonaldTrump
California Dems are OBSESSED with illegal immigrants! I’ll be on with @seanhannity tonight to discuss this wackadoodle state.
On International Women’s Day I pay tribute to the woman that has inspired me more than she could… https://t.co/Ih7PF1PkK3
Just a friendly reminder: #IWD2018 isn’t just for liberal women or feminists. Thanks.
"Happy #IWD2018 to all the women who get up, show up, and never give up!"
Hmmmm... https://t.co/tiYhFTVdMh
And I agree! https://t.co/EkAgmAZ00n
Texas Sheriff puts illegals before law enforcement. Guess her political affiliation...I’ll be on @foxandfriends in… https://t.co/aeqrMKfHUa
Bully? Our president and AG are putting AMERICANS FIRST while you put illegals first. YOU are the problem! I’ll be… https://t.co/gsy2RgucLQ
No. Not again. https://t.co/yc2WP5d2jb
"Sanctuary cities, Kimmel BS, and NFL oh my! I’ll be on @foxandfriends bright and early!"
Here we go! https://t.co/5CV5VpwzmX
Pretending they are something they are not should be easy for Hollywood. They do it DAILY. https://t.co/NaoqxY7qHK
"Congrats, Nancy!!! LA bureau is so happy for you!! https://t.co/FR3Q31qM56"
Great book! https://t.co/n05Bx0C8zn
Hmmm...interesting. I wonder why.🤔https://t.co/uPNo8um1NE
#Metoo really? More like #weallKnew https://t.co/NaoqxY7qHK
It’s time Conservatives punch back! https://t.co/du2n6TMxaa
Talked about that lovely “helpful” Oakland mayor last week! https://t.co/Ga4BahSGgo
"@GeraldoRivera they are not “undocumented,” they are illegal! I’m up next👍🏼with @seanhannity @FoxNews"
Talking about the Hollywood hacks and their elitist award shows tonight with @seanhannity 9pmET!
Sums it up! https://t.co/NaoqxY7qHK https://t.co/ZX9fmdA2AU
Wow!!! https://t.co/4byFdg4xUQ
My Oscar Final Thoughts for these hypocritical grandstanders https://t.co/NaoqxYp26k https://t.co/ZTDfatMqFU
My Final Thoughts on your BS #Oscars https://t.co/zo9waS3hdb
This is why we NEED country of origin labeling on our beef!! https://t.co/AIhrJuvN2k
What I like to see! https://t.co/1hTNssKghc
"If you win for a movie or role that involved guns, violence, sexualizing women or making money I fully expect you t… https://t.co/4lF84Q1Ask"
I’m guessing there won’t be armed security outside of the Oscars tonight..we know Hollywood wouldn’t be that hypocr… https://t.co/kvB8s8ZtgY
Oscar Day! Can’t wait to watch a bunch of entitled Hollywood liberals dedicate another award show to their Trump obsession👏🏼
@WattersWorld tonight 8pmET!
Ill be on @WattersWorld with @JesseBWatters tonight 8pmET!
So last night was fun... https://t.co/zDvFwES9yv
What does a mayor do? Not this. https://t.co/Ga4BahSGgo
ICE agents put their lives on the line to protect communities and she does this? Wow. https://t.co/epplVnKqnD
Will elected Dems EVER place Americans over illegals?! https://t.co/Ga4BahSGgo https://t.co/CyXOqvAd1Z
I have some Final Thoughts for the Mayor of Oakland: https://t.co/R5G0tiiZ0O
Oakland Mayor places illegals over Americans. Shock. I’ll discuss with @seanhannity in 20 mins!
Well ain’t that a shock?! https://t.co/h703NDpAqU
Oakland’s Mayor has ZERO respect for rule of law!! I’ll discuss tonight 9pmET with @seanhannity @FoxNews
How is this acceptable? https://t.co/Tlv5oNYa43
"Hey Lefties, “AR” does NOT stand for “assault rifle.” It stands for “ArmaLite rifle.” You want to take our guns but… https://t.co/9YFIIQqxvR"
Love it when the anti-gun Leftists tell us what kind and how many guns THEY think we should own. Okay. Thanks for y… https://t.co/Gl84hi5UcK
"Universities face climbing student loan disasters, campus assault, free speech censorship, drugs and underage alcoh… https://t.co/94EV5ihNA0"
Kimmel still thinks his conservative bashing is funny and I have some thoughts. See you next on @foxandfriends
"When you boycott the NRA, you're boycotting 5M customers and for no good reason. Think about that. I'll discuss tom… https://t.co/v48bXNskMi"
I’ll be on @foxandfriends tomorrow morning! Set the DVR! So much to talk about.
"Again and louder for those in the back, the NRA did not kill anyone! https://t.co/xjLHitMr6u"
Boycott the NRA all you want. Do you think it’ll solve anything? https://t.co/xjLHitMr6u https://t.co/1VTa47kjcd
Amen. https://t.co/hJTSTDPpTn
My Final Thoughts: https://t.co/7fykP9tbgm https://t.co/tBVwTGQOzV
"Be careful giving away your freedoms, you won’t get them back! https://t.co/xjLHitMr6u"
Anti-NRA war drum makes zero sense. https://t.co/tlej0Bkqi6
Sneak preview of what we have for you on Hannity tonight! 9pmET! https://t.co/Jzk3C1TUCZ
https://t.co/2OKlfxPEG3
"In this life you will be punished for having an opinion, you will be scrutinized for having a voice, you will be at… https://t.co/3FOQcPvwiU"
"We can disagree politically, socially and ideologically and still be friends, colleagues, and fellow Americans. Abo… https://t.co/lDglFCzmfp"
Good night at work @NextRevFNC @FoxNews https://t.co/GeZvAhfyYz
Time for @NextRevFNC on @FoxNews let’s go! Gun debate ready to go.
Gun debate heats up tonight on The Next Revolution with Steve Hilton! See you 9pmET on Fox! https://t.co/uIXPkSUkWj
Now this is what female empowerment looks like! https://t.co/gLzgGA7sIT
Thought the Left was all about empowerment. There’s nothing more empowering than the ability to protect and defend… https://t.co/7uwt7A97EM
"Today marks 73 years since our U.S. Marines captured Mount Suribachi, raising two flags over Iwo Jima. God Bless al… https://t.co/pPRCT9fFY6"
"Heading to Union Station to get your reaction to the swamp, POTUS, and more! See you soon!"
Excellent speech!!! https://t.co/IGSuyzixTy
Talking about the gun debate tonight on Hannity! 9pmET LIVE from CPAC.🇺🇸
See you soon! https://t.co/OGx9wWXwwv
Who’s coming to watch Hannity LIVE tonight from CPAC?!
LIVE from CPAC tonight! Watch @seanhannity @FoxNews from @CPAC🇺🇸see you there!
"Whomever you are, no matter what you believe in, this will make you smile. https://t.co/L2Ratc09GA"
Faith. Family. Freedom. https://t.co/AqXDhTdYPR https://t.co/IoyUebmD91
"When you take away God, you take away a lot more than you think. https://t.co/zBkkNumOwz"
My Final Thoughts: https://t.co/AqXDhTdYPR https://t.co/M0EuloYkYg
Enough is enough. https://t.co/7DDtLgisa6
Ya ready? https://t.co/Ij7laiwJ8M
Happy Presidents’ Day Mr. Trump!🇺🇸🇺🇸
Tomi Lahren Doubles Down on Prayer Solving Mass Shootings via @TMZ https://t.co/wDA7bGomkT
"When a police officer shoots an unarmed man you blame the police officer. When a horrific school massacre occurs, y… https://t.co/TtOgGMd6uA"
I’ll be on with @JesseBWatters in one hour!
I’ll be on @WattersWorld tonight! 8pmET! Let’s talk about the attack on Christianity.
Turning to God shouldn’t be controversial. https://t.co/cqFiRrugZu
I’ll be stepping into @WattersWorld with @JesseBWatters tomorrow night 8pmET!
Stripping away rights from millions of peaceful gun owners is not the answer. https://t.co/3VlyKCvpas
Remembering the heroes. https://t.co/Kkwz5sXvJl
"Evil people will find evil ways, to do evil things. https://t.co/3VlyKCvpas"
My Final Thoughts: https://t.co/cu48O1Xkkk
Just because you’re offended doesn’t mean you’re right.
This is what we need: https://t.co/s7cenuwewe
Can the Left let the families grieve for even 24 hours before they push their anti-gun and anti-gunowner agenda? My… https://t.co/idUAbY2EAB
"Hey, Joy... https://t.co/UPEfCzRlGx"
My Final Thoughts: https://t.co/YDKYIBFqop https://t.co/EVJeoUeZP0
Take a moment to remember these men. Rest In Peace. #HoldtheLine https://t.co/RF8XEiUY3L
We’ve got your back! https://t.co/YDKYIBFqop https://t.co/nSEo8L8WCp
Do you known the men who died for you? This is is for our law enforcement officers. We love you. https://t.co/YDKYIBFqop
God bless our LEOs: https://t.co/RF8XEiUY3L
Up next on @foxandfriends❤️❤️❤️
Joy Behar thinks the Christian faith is a “mental illness.” Really? Those in glass houses shouldn’t throw stones Mi… https://t.co/wjVFkDKW9S
Bright and early on Valentine’s Day on @foxandfriends❤️❤️
Ill be on @foxandfriends bright and early! Let’s talk about Joy Behar’s latest tantrum. #betterwithfriends
Adopt! https://t.co/Axzt2ztPIg
A hero remembered never dies. https://t.co/UuvubHmXVE
The “answer” to Ivanka Trump. What does that even mean? https://t.co/n7vLCxhc19
When does the PC madness end? https://t.co/dx9jFMELsz
Good stuff!🇺🇸https://t.co/LbpNPlpbWy
Trump Derangement Syndrome in its final stages: https://t.co/n7vLCxhc19
Wondering when the Left will push for Kim Yo Jung as the new Bachelorette.. https://t.co/n7vLCxhc19
Gushing over a brutal authoritarian regime...sounds about right for CNN. New Final Thoughts: https://t.co/n7vLCxhc19
The Fake News Media is obsessed with Little Miss Rocket Woman: https://t.co/n7vLCxhc19
The Left has a new darling. Anyone surprised? https://t.co/yzGBKkbvtU
See you LIVE in 6 mins! The Next Revolution with Steve Hilton on Fox News!
Discussing this tonight with @SteveHiltonx @bengleib @NextRevFNC https://t.co/7dykTH8htu
Rest In Peace. https://t.co/3rnWTK1huK
Watching some networks fall all over themselves like smitten kittens over ruthless authoritarian regimes really te… https://t.co/m5nKIVVaOt
Every American should take a look at this! https://t.co/fOeZRq88zC
Reunited with @bengleib tonight on @NextRevFNC @FoxNews 9pmET! https://t.co/DmCI587rgq
The world needs more Tebows. God bless. https://t.co/hhxXrESCVj
Very interesting stuff happening in Utah! https://t.co/oSRa5jejFa
"Mmmm okay, bye! https://t.co/gpOHEeaK5n"
Good stuff! https://t.co/2v0EStLL3a
"Blue collar Democrats across this nation, does it bother you to send your representatives to DC to advocate for ill… https://t.co/u94hEaaCep"
Imagine if Nancy Pelosi stood for the AMERICAN people for 8 hours....yeah can’t picture that either. Sad.
Yes. #GoodVibesOnly https://t.co/IKGZ8mDQm6
"Declining an invite to the White House is so petty. Come on, guys. He’s our president."
Some #SuperBowl2018 Final Thoughts: https://t.co/L8GyiMuARj
One of the best! https://t.co/ZdvVQWgpGU
"Remember when the #superbowl brought Americans of every color, background and political affiliation together for th… https://t.co/cFAr3q4lyp"
Remembering Chris Kyle and Chad Littlefield today. Rest In Peace. https://t.co/ZkpKlU7mOa
https://t.co/c7GbdVPHBJ
My comments on my personal Instagram about Kennedy’s response were inappropriate and I take full responsibility for… https://t.co/jjZuLuIJgI
"Hey Silver Lake, hope y’all are ready! See you soon!"
A thousand times yes!!! https://t.co/gmpkHGZnkY
Yeah you’re right. I do get offended when people spit on America while you get offended when I stand up for our cou… https://t.co/Nr8TCj2OX5
"Hey LA, ill be out capturing your reaction to the #SOTU this afternoon!"
"The reasonable and logical Democrats still left in this country, you’ve gotta be wondering what happened to your pa… https://t.co/IpNuvW1OvO"
Play the National Anthem and maybe this idiot will take a seat. #SOTUResponse
"Hear that Americans, the Democrats won't stand for you but they will FIGHT FOR ILLEGALS!! #SOTUresponse"
"Hey Joe, what about the American parents worried their sons and daughters will be murdered by illegal immigrants wh… https://t.co/PVWsnLvKa9"
There is no false choice. The choice is AMERICA First. Sorry you Democrats choose illegals. That's your problem. #SOTUresponse
Trump just celebrated Americans with a positive and unifying message and this fools stands up there and makes shit… https://t.co/lVG5BRD6nT
And let the illegal immigrant cheerleading begin! #SOTUResponse
Now we will hear the Democrats tell us: illegals come before Americans. Borders aren't meant to protect anything. W… https://t.co/EHTJNsE0BG
It's the people that are Making America Great Again! #SOTU
USA USA! The Democrat's ears are surely bleeding now. #SOTU
Rocket man stands no chance against this president and the US Military. #SOTU
America stands with freedom fighters in Iran. This president stands with freedom fighters in Iran. Lefties march ar… https://t.co/8s1D70AuJC
This president finally recognized Jerusalem! Something his predecessors promised but failed to do. Promises Made. Promises Kept. #SOTU
Mattis is a miracle worker. He had to undo all of the Obama Admin's terrorist empowering and cuddling policies. Big job! #SOTU
"It takes weapons to keep peace. Sorry Dems, Oprah's hugs won't do it. #SOTU"
Ryan is a perfect example of what our American police officers are made of. God Bless our LEOs and God Bless America! #SOTU
Behold! The RADICAL notion that Americans come first in our own damn country! #SOTU
Are we surprised the Dems don't like merit based anything? Ha. That's in their handbook- bring voters and welfare s… https://t.co/rc6suRiFh2
BUILD THAT WALL. For the love of God. BUILD THAT WALL. #SOTU
So the Dems won't even stand for immigration compromise? Wow. #SOTU
Don't arrest gang members. The Dems need them come election time. #SOTU
"Yes, ""Americans are DREAMERS too!"" #SOTU"
WE STAND for strong borders. WE STAND for border patrol agents. WE STAND for the families who have lost loved ones… https://t.co/9fHdT1fe9k
Just a reminder: Dems invited illegal immigrants to the #SOTU while our president invited the family members of tho… https://t.co/0NclsicfU2
"Ha he emphasized ""GANGS"" and I love my president! #SOTU"
The best social program is a JOB! #SOTU
Who wore it better? #sotu https://t.co/IomY0SRQ6B
"Waiting for CNN to tell us Russia is responsible for American jobs, lower unemployment, higher wages, new auto plan… https://t.co/9e0fPCEmvJ"
"Why do Democrat leaders look sick when Donald Trump talks about Black Employment rising?
 
 Because Democrat leaders… https://t.co/iALlY5KVcn"
Veterans before refugees. Veterans before illegals. America First! #SOTU
Uh-oh. Our president mentioned the FIRST and SECOND amendment- a Democrat's worst nightmare. #SOTU
WE STAND!!!!!!! #SOTU
"Preston, I thank your parent's for teaching you to respect the flag, the country, and our veterans. Teach your friends. #SOTU"
In GOD we trust. Not government! #SOTU
"Tonight isn't about memos, fake news, free things or illegal immigrants. It's not even about Trump. It's about YOU.… https://t.co/RCsW9muHgt"
"Dems don't want you to keep more of what you earn. They want you to send it to DC so they can ""redistribute"" to the… https://t.co/CeERxAOMVE"
Dems are sitting when Trump celebrates wage growth and lower unemployment. Guess y’all don’t give a shit about that huh? Telling! #sotu
Jobs jobs jobs! #sotu
These are the people you are elected to serve! So it’d be nice if these Democrats could actually show the hell up!!! #sotu
"Hey women’s marchers, take notice of the badass female military member honored by our President. That’s courage. Th… https://t.co/Wn4aYQRs8j"
President Trump understands and respects the courage and sacrifice of our US military and law enforcement! What a refreshing change! #sotu
The apology tour is over! USA lost it’s backbone for 8yrs and after only 1 year of Trump #...we’ve grown it back!!!!! #sotu
For ALL AMERICANS! #sotu
Republicans should’ve showed up tonight with the ICE and border agents who risk their lives to protect Americans fr… https://t.co/WFPX9QXzho
"To the Dems skipping #sotu tonight, you’ve proven you are more infatuated with your anti-Trump beef and illegal imm… https://t.co/Nt3cx6x8LD"
Promises made. Promises kept. #sotu
Mmmm wonder if the Democrats are inviting him to #SOTU too... https://t.co/vqsEUb0X6d
"So let me get this straight, Democrats are bringing illegals as their #SOTU guests but insist they are fighting for… https://t.co/oHKvSlMCIz"
"These award shows have lights, fire, smoke, dancers, bells &amp; whistles and they are still less impressive (lower-rat… https://t.co/3kdhT8Avmw"
"Foreshadowing #SOTU:
 
 President Trump: WINNING for the American people
 
 Left: But he’s Meeannnnn"
"Tonight our president gives HIS performance! Difference, he wins for the American people. https://t.co/cb3hkzI0zp"
"If you refuse to stand behind our troops, perhaps you should stand in front of them, jerk. https://t.co/A9pmLKF2oL"
You win award for singing and dancing. He won the White House. Remember that!! https://t.co/cb3hkzI0zp
Yes! Best social program is still a JOB. https://t.co/KZN2k89RiJ
My #GRAMMYs Final Thoughts: https://t.co/cb3hkzI0zp https://t.co/cyWK3x1Qfn
Your award shows are a joke. A low-rated JOKE. https://t.co/XrSvNAdw3W
Hard-hitting news from WaPo. https://t.co/zwCBLLp44W
An open letter from one of those “dumbshit” military kids. I hope Mr. Salcido will take notes. https://t.co/OaqXH6fsck
Hmmm you mean average Americans are sick and tired of this nonsense? Who could’ve predicted that....#grammys https://t.co/CsmEMabGGm
Hmmm https://t.co/PowkYQtq9f
Gotta love it when pop stars and rappers act like they are the moral authority and compass for the country. Mhmm. Sure. #grammys
"These idiots have turned every award show, every performance, every march, and every parade into an anti-Trump tant… https://t.co/cTiGK4jAAh"
I don’t think Americans will be concerned with how pop stars and rappers feel about Donald Trump when they go to vo… https://t.co/VIdta4B8Lj
These award shows are a perfect example of how out of touch the celebrity elite are with the average American. Whil… https://t.co/jrn4o1O433
Go for it. Wouldn’t be the first time I inspired a song for you. You’re welcome! https://t.co/J92DKloEpJ
"Hey bud, good to hear from you again. Missed your Twitter presence. So anyway...no Jay-Z is not the president but h… https://t.co/r7WOF31P5m"
CC: J-hova https://t.co/TbajYIv0Sp
As opposed to you who raps about bitches and sisters and brags about selling crack. Yeah...Trump is the problem...s… https://t.co/gD2zinC9ns
Identity politics didn’t work in 2016 and it doesn’t work now. Illegals over Americans didn’t work in 2016 and it d… https://t.co/zkj6KryA7u
Honored to stand beside Arizona’s next senator @kelliwardaz https://t.co/BuaG1s3wvQ
The kids eating Tide today will be voting in 2020. Let that sink in. https://t.co/BWzsQef6mv https://t.co/qm25gqcxoL
Younger generation might be lazy and entitled but sure are inventive with soap and Youtube: https://t.co/BWzsQef6mv
Where are the parents? https://t.co/BWzsQef6mv
Kids are eating soap. Yeah...my Final Thoughts: https://t.co/BWzsQef6mv https://t.co/ALOLsgxFac
Is the Tide Pod Challenge political? I’ll explain: https://t.co/bNk69wDCUe
Sarah Huckabee Sanders has more class and intelligence in her pinky finger than you have in your entire body you na… https://t.co/xzzyA6gDN6
Throwback to Sundance Film Festival 2017! What an honor it was to host “Remind the Nation” with… https://t.co/0jD2hbRxu9
"I guess @AllenWest @larryelder @GiannoCaldwell don’t count, huh? https://t.co/lUHRcm9mWr"
"I stand for the flag, anthem, our military, our vets and our LEOs because they stand in front of me. They stand in… https://t.co/5EdKEnwITB"
Love this! https://t.co/iwMEh9G3pJ
I’ll be on @foxandfriends in 20 mins to discuss the No Fans Left League!
Final Thoughts: I❤️my job. Enough said. Full ‘Hannity’ WeHo segment posted to my official… https://t.co/fYPvMDcO9d
"Patty, I really am such a fan of yours. I can’t wait to see you in your next movie! When do you think that’ll be?? https://t.co/FbBF9AgP8Q"
I’ll be on @foxandfriends tomorrow morning to discuss the NFL’s latest stupid decision!
"Yeah standing to respect the flag, anthem and brave military members who fight oversees so spoiled athletes can mak… https://t.co/qeQurD9Y2B"
What a night! https://t.co/73WI8IxmHK https://t.co/1nhCQuyktP
Full segment here: https://t.co/73WI8IxmHK https://t.co/LC8sL7b4dj
https://t.co/bSIisu1ygQ https://t.co/aGvncUndUF
Oh good times! https://t.co/WQWuiWAfes https://t.co/TqfdxdLMOs
Find out what happened when I brought some MAGA gifts to Weho! Next on @seanhannity @FoxNews
Kota loves hers but how do the residents of West Hollywood like some MAGA hats? Find out tonight on @seanhannity… https://t.co/zQoRiKuxBP
"Amen, Brenda! https://t.co/H021VraeLa https://t.co/DY2WaYg1TZ"
Last week I ventured to West Hollywood to hand out some MAGA goodies and talk Trump. Find out how that story goes… https://t.co/wsXJG1yZb6
You might be nasty women but you don’t represent women. https://t.co/H021VraeLa https://t.co/bY8ihE8gvV
Military before illegals! https://t.co/Po4Qzf4Bhu
Tolerant and loving? https://t.co/BrwVWH06ii
"Actually, you’re the mean girls. https://t.co/H021VraeLa https://t.co/ajMXAPsEDk"
Some Final Thoughts on your weekend tantrums. https://t.co/5dKtSRyfKb
Just wow https://t.co/cbHaVfh2m6
Great show coming up tonight! @SteveHiltonx @NextRevFNC @AnnCoulter and yours truly! 9pmET on @FoxNews